# omega, re fxc dimensionless
8.234648530853085902e+01,2.058919511396485255e-03
8.235648729872987417e+01,2.058548980200657508e-03
8.236648928892888932e+01,2.058178558728204679e-03
8.237649127912791869e+01,2.057808246933722114e-03
8.238649326932693384e+01,2.057438044771829882e-03
8.239649525952594900e+01,2.057067952197170167e-03
8.240649724972497836e+01,2.056697969164412044e-03
8.241649923992399351e+01,2.056328095628248438e-03
8.242650123012300867e+01,2.055958331543394392e-03
8.243650322032203803e+01,2.055588676864589237e-03
8.244650521052105319e+01,2.055219131546597890e-03
8.245650720072006834e+01,2.054849695544208685e-03
8.246650919091909770e+01,2.054480368812234246e-03
8.247651118111811286e+01,2.054111151305509746e-03
8.248651317131712801e+01,2.053742042978896811e-03
8.249651516151615738e+01,2.053373043787279622e-03
8.250651715171517253e+01,2.053004153685565342e-03
8.251651914191418768e+01,2.052635372628686290e-03
8.252652113211321705e+01,2.052266700571599503e-03
8.253652312231223220e+01,2.051898137469285437e-03
8.254652511251124736e+01,2.051529683276747101e-03
8.255652710271027672e+01,2.051161337949011353e-03
8.256652909290929188e+01,2.050793101441131510e-03
8.257653108310830703e+01,2.050424973708183437e-03
8.258653307330733639e+01,2.050056954705265118e-03
8.259653506350635155e+01,2.049689044387501859e-03
8.260653705370536670e+01,2.049321242710038481e-03
8.261653904390439607e+01,2.048953549628046693e-03
8.262654103410341122e+01,2.048585965096722493e-03
8.263654302430242637e+01,2.048218489071282258e-03
8.264654501450145574e+01,2.047851121506969255e-03
8.265654700470047089e+01,2.047483862359050170e-03
8.266654899489948605e+01,2.047116711582812939e-03
8.267655098509851541e+01,2.046749669133571953e-03
8.268655297529753057e+01,2.046382734966663720e-03
8.269655496549654572e+01,2.046015909037449901e-03
8.270655695569557508e+01,2.045649191301313410e-03
8.271655894589459024e+01,2.045282581713664047e-03
8.272656093609360539e+01,2.044916080229932428e-03
8.273656292629263476e+01,2.044549686805572589e-03
8.274656491649164991e+01,2.044183401396066323e-03
8.275656690669066506e+01,2.043817223956914935e-03
8.276656889688969443e+01,2.043451154443642719e-03
8.277657088708870958e+01,2.043085192811800420e-03
8.278657287728772474e+01,2.042719339016962638e-03
8.279657486748675410e+01,2.042353593014723055e-03
8.280657685768576926e+01,2.041987954760705274e-03
8.281657884788478441e+01,2.041622424210549382e-03
8.282658083808381377e+01,2.041257001319924519e-03
8.283658282828282893e+01,2.040891686044521945e-03
8.284658481848184408e+01,2.040526478340053736e-03
8.285658680868087345e+01,2.040161378162258423e-03
8.286658879887988860e+01,2.039796385466896653e-03
8.287659078907890375e+01,2.039431500209753795e-03
8.288659277927793312e+01,2.039066722346634299e-03
8.289659476947694827e+01,2.038702051833372973e-03
8.290659675967596343e+01,2.038337488625821970e-03
8.291659874987499279e+01,2.037973032679859468e-03
8.292660074007400794e+01,2.037608683951387060e-03
8.293660273027302310e+01,2.037244442396328459e-03
8.294660472047205246e+01,2.036880307970631229e-03
8.295660671067106762e+01,2.036516280630266788e-03
8.296660870087008277e+01,2.036152360331229972e-03
8.297661069106911214e+01,2.035788547029536866e-03
8.298661268126812729e+01,2.035424840681228278e-03
8.299661467146714244e+01,2.035061241242368864e-03
8.300661666166617181e+01,2.034697748669044969e-03
8.301661865186518696e+01,2.034334362917367221e-03
8.302662064206420212e+01,2.033971083943470533e-03
8.303662263226323148e+01,2.033607911703508905e-03
8.304662462246224663e+01,2.033244846153662785e-03
8.305662661266126179e+01,2.032881887250136913e-03
8.306662860286029115e+01,2.032519034949156408e-03
8.307663059305930631e+01,2.032156289206968943e-03
8.308663258325832146e+01,2.031793649979848643e-03
8.309663457345735083e+01,2.031431117224088718e-03
8.310663656365636598e+01,2.031068690896010130e-03
8.311663855385538113e+01,2.030706370951952059e-03
8.312664054405441050e+01,2.030344157348279270e-03
8.313664253425342565e+01,2.029982050041380815e-03
8.314664452445244081e+01,2.029620048987666129e-03
8.315664651465147017e+01,2.029258154143566764e-03
8.316664850485048532e+01,2.028896365465542462e-03
8.317665049504950048e+01,2.028534682910070313e-03
8.318665248524852984e+01,2.028173106433651691e-03
8.319665447544754500e+01,2.027811635992814859e-03
8.320665646564656015e+01,2.027450271544105429e-03
8.321665845584558951e+01,2.027089013044094164e-03
8.322666044604460467e+01,2.026727860449377416e-03
8.323666243624361982e+01,2.026366813716569317e-03
8.324666442644264919e+01,2.026005872802311321e-03
8.325666641664166434e+01,2.025645037663263530e-03
8.326666840684067949e+01,2.025284308256112935e-03
8.327667039703970886e+01,2.024923684537567777e-03
8.328667238723872401e+01,2.024563166464358847e-03
8.329667437743773917e+01,2.024202753993237323e-03
8.330667636763676853e+01,2.023842447080982133e-03
8.331667835783578369e+01,2.023482245684392160e-03
8.332668034803479884e+01,2.023122149760287532e-03
8.333668233823382820e+01,2.022762159265514403e-03
8.334668432843284336e+01,2.022402274156939305e-03
8.335668631863185851e+01,2.022042494391453494e-03
8.336668830883088788e+01,2.021682819925966438e-03
8.337669029902990303e+01,2.021323250717416229e-03
8.338669228922891818e+01,2.020963786722760475e-03
8.339669427942794755e+01,2.020604427898978466e-03
8.340669626962696270e+01,2.020245174203073781e-03
8.341669825982597786e+01,2.019886025592073416e-03
8.342670025002500722e+01,2.019526982023023449e-03
8.343670224022402238e+01,2.019168043452996848e-03
8.344670423042303753e+01,2.018809209839086526e-03
8.345670622062206689e+01,2.018450481138407086e-03
8.346670821082108205e+01,2.018091857308099146e-03
8.347671020102009720e+01,2.017733338305321977e-03
8.348671219121912657e+01,2.017374924087259568e-03
8.349671418141814172e+01,2.017016614611118891e-03
8.350671617161715687e+01,2.016658409834128172e-03
8.351671816181618624e+01,2.016300309713536017e-03
8.352672015201520139e+01,2.015942314206620525e-03
8.353672214221421655e+01,2.015584423270672804e-03
8.354672413241324591e+01,2.015226636863012583e-03
8.355672612261226107e+01,2.014868954940982147e-03
8.356672811281127622e+01,2.014511377461944159e-03
8.357673010301030558e+01,2.014153904383281235e-03
8.358673209320932074e+01,2.013796535662403745e-03
8.359673408340833589e+01,2.013439271256741141e-03
8.360673607360736526e+01,2.013082111123744560e-03
8.361673806380638041e+01,2.012725055220891159e-03
8.362674005400539556e+01,2.012368103505675875e-03
8.363674204420442493e+01,2.012011255935617932e-03
8.364674403440344008e+01,2.011654512468260842e-03
8.365674602460245524e+01,2.011297873061167630e-03
8.366674801480148460e+01,2.010941337671923006e-03
8.367675000500049975e+01,2.010584906258135532e-03
8.368675199519951491e+01,2.010228578777437623e-03
8.369675398539854427e+01,2.009872355187479909e-03
8.370675597559755943e+01,2.009516235445938607e-03
8.371675796579657458e+01,2.009160219510509014e-03
8.372675995599560395e+01,2.008804307338912451e-03
8.373676194619461910e+01,2.008448498888888451e-03
8.374676393639363425e+01,2.008092794118203003e-03
8.375676592659266362e+01,2.007737192984638576e-03
8.376676791679167877e+01,2.007381695446003658e-03
8.377676990699069393e+01,2.007026301460129725e-03
8.378677189718972329e+01,2.006671010984866898e-03
8.379677388738873844e+01,2.006315823978088719e-03
8.380677587758775360e+01,2.005960740397693884e-03
8.381677786778678296e+01,2.005605760201598000e-03
8.382677985798579812e+01,2.005250883347740529e-03
8.383678184818481327e+01,2.004896109794084783e-03
8.384678383838384264e+01,2.004541439498613159e-03
8.385678582858285779e+01,2.004186872419334072e-03
8.386678781878187294e+01,2.003832408514273286e-03
8.387678980898090231e+01,2.003478047741482151e-03
8.388679179917991746e+01,2.003123790059031101e-03
8.389679378937893262e+01,2.002769635425014419e-03
8.390679577957796198e+01,2.002415583797546774e-03
8.391679776977697713e+01,2.002061635134767554e-03
8.392679975997599229e+01,2.001707789394834795e-03
8.393680175017502165e+01,2.001354046535928216e-03
8.394680374037403681e+01,2.001000406516253993e-03
8.395680573057305196e+01,2.000646869294034780e-03
8.396680772077208132e+01,2.000293434827517952e-03
8.397680971097109648e+01,1.999940103074971699e-03
8.398681170117011163e+01,1.999586873994686331e-03
8.399681369136914100e+01,1.999233747544974273e-03
8.400681568156815615e+01,1.998880723684169202e-03
8.401681767176717130e+01,1.998527802370626914e-03
8.402681966196620067e+01,1.998174983562722717e-03
8.403682165216521582e+01,1.997822267218859246e-03
8.404682364236423098e+01,1.997469653297454309e-03
8.405682563256326034e+01,1.997117141756950872e-03
8.406682762276227550e+01,1.996764732555813583e-03
8.407682961296129065e+01,1.996412425652528341e-03
8.408683160316032001e+01,1.996060221005601428e-03
8.409683359335933517e+01,1.995708118573563412e-03
8.410683558355836453e+01,1.995356118314963075e-03
8.411683757375737969e+01,1.995004220188374353e-03
8.412683956395639484e+01,1.994652424152390698e-03
8.413684155415542421e+01,1.994300730165626812e-03
8.414684354435443936e+01,1.993949138186720382e-03
8.415684553455345451e+01,1.993597648174330345e-03
8.416684752475248388e+01,1.993246260087134722e-03
8.417684951495149903e+01,1.992894973883838419e-03
8.418685150515051419e+01,1.992543789523161957e-03
8.419685349534954355e+01,1.992192706963851010e-03
8.420685548554855870e+01,1.991841726164672068e-03
8.421685747574757386e+01,1.991490847084411570e-03
8.422685946594660322e+01,1.991140069681879374e-03
8.423686145614561838e+01,1.990789393915906157e-03
8.424686344634463353e+01,1.990438819745343844e-03
8.425686543654366290e+01,1.990088347129064742e-03
8.426686742674267805e+01,1.989737976025965013e-03
8.427686941694169320e+01,1.989387706394959900e-03
8.428687140714072257e+01,1.989037538194986764e-03
8.429687339733973772e+01,1.988687471385005082e-03
8.430687538753875288e+01,1.988337505923996017e-03
8.431687737773778224e+01,1.987987641770958512e-03
8.432687936793679739e+01,1.987637878884917966e-03
8.433688135813581255e+01,1.987288217224917122e-03
8.434688334833484191e+01,1.986938656750021712e-03
8.435688533853385707e+01,1.986589197419319584e-03
8.436688732873287222e+01,1.986239839191917666e-03
8.437688931893190158e+01,1.985890582026945874e-03
8.438689130913091674e+01,1.985541425883553639e-03
8.439689329932993189e+01,1.985192370720913375e-03
8.440689528952896126e+01,1.984843416498219184e-03
8.441689727972797641e+01,1.984494563174684246e-03
8.442689926992699156e+01,1.984145810709544294e-03
8.443690126012602093e+01,1.983797159062054144e-03
8.444690325032503608e+01,1.983448608191493330e-03
8.445690524052405124e+01,1.983100158057160903e-03
8.446690723072308060e+01,1.982751808618376296e-03
8.447690922092209576e+01,1.982403559834479759e-03
8.448691121112111091e+01,1.982055411664835828e-03
8.449691320132014027e+01,1.981707364068824220e-03
8.450691519151915543e+01,1.981359417005852837e-03
8.451691718171817058e+01,1.981011570435345630e-03
8.452691917191719995e+01,1.980663824316748235e-03
8.453692116211621510e+01,1.980316178609530138e-03
8.454692315231523025e+01,1.979968633273178173e-03
8.455692514251425962e+01,1.979621188267203027e-03
8.456692713271327477e+01,1.979273843551134903e-03
8.457692912291228993e+01,1.978926599084525687e-03
8.458693111311131929e+01,1.978579454826946346e-03
8.459693310331033445e+01,1.978232410737993437e-03
8.460693509350934960e+01,1.977885466777278261e-03
8.461693708370837896e+01,1.977538622904437705e-03
8.462693907390739412e+01,1.977191879079128172e-03
8.463694106410640927e+01,1.976845235261026883e-03
8.464694305430543864e+01,1.976498691409831008e-03
8.465694504450445379e+01,1.976152247485260700e-03
8.466694703470346894e+01,1.975805903447054764e-03
8.467694902490249831e+01,1.975459659254974552e-03
8.468695101510151346e+01,1.975113514868801802e-03
8.469695300530052862e+01,1.974767470248339502e-03
8.470695499549955798e+01,1.974421525353408421e-03
8.471695698569857313e+01,1.974075680143854480e-03
8.472695897589758829e+01,1.973729934579542249e-03
8.473696096609661765e+01,1.973384288620356683e-03
8.474696295629563281e+01,1.973038742226204852e-03
8.475696494649464796e+01,1.972693295357012908e-03
8.476696693669367733e+01,1.972347947972729124e-03
8.477696892689269248e+01,1.972002700033322151e-03
8.478697091709170763e+01,1.971657551498781462e-03
8.479697290729073700e+01,1.971312502329116041e-03
8.480697489748975215e+01,1.970967552484357860e-03
8.481697688768876731e+01,1.970622701924556238e-03
8.482697887788779667e+01,1.970277950609785212e-03
8.483698086808681182e+01,1.969933298500136168e-03
8.484698285828582698e+01,1.969588745555722609e-03
8.485698484848485634e+01,1.969244291736677119e-03
8.486698683868387150e+01,1.968899937003156572e-03
8.487698882888288665e+01,1.968555681315334750e-03
8.488699081908191602e+01,1.968211524633405821e-03
8.489699280928093117e+01,1.967867466917588674e-03
8.490699479947994632e+01,1.967523508128118243e-03
8.491699678967897569e+01,1.967179648225251577e-03
8.492699877987799084e+01,1.966835887169267848e-03
8.493700077007700600e+01,1.966492224920464438e-03
8.494700276027603536e+01,1.966148661439159548e-03
8.495700475047505051e+01,1.965805196685694364e-03
8.496700674067406567e+01,1.965461830620426550e-03
8.497700873087309503e+01,1.965118563203737626e-03
8.498701072107211019e+01,1.964775394396026890e-03
8.499701271127112534e+01,1.964432324157717926e-03
8.500701470147015471e+01,1.964089352449250366e-03
8.501701669166916986e+01,1.963746479231085525e-03
8.502701868186818501e+01,1.963403704463707704e-03
8.503702067206721438e+01,1.963061028107617682e-03
8.504702266226622953e+01,1.962718450123340525e-03
8.505702465246524469e+01,1.962375970471418214e-03
8.506702664266427405e+01,1.962033589112413979e-03
8.507702863286328920e+01,1.961691306006914902e-03
8.508703062306230436e+01,1.961349121115522377e-03
8.509703261326133372e+01,1.961007034398862085e-03
8.510703460346034888e+01,1.960665045817579655e-03
8.511703659365936403e+01,1.960323155332339799e-03
8.512703858385839339e+01,1.959981362903828479e-03
8.513704057405740855e+01,1.959639668492750304e-03
8.514704256425642370e+01,1.959298072059833737e-03
8.515704455445545307e+01,1.958956573565823287e-03
8.516704654465446822e+01,1.958615172971485581e-03
8.517704853485348337e+01,1.958273870237608495e-03
8.518705052505251274e+01,1.957932665324998121e-03
8.519705251525152789e+01,1.957591558194481801e-03
8.520705450545054305e+01,1.957250548806906826e-03
8.521705649564957241e+01,1.956909637123140002e-03
8.522705848584858757e+01,1.956568823104070255e-03
8.523706047604760272e+01,1.956228106710604722e-03
8.524706246624663208e+01,1.955887487903669626e-03
8.525706445644564724e+01,1.955546966644215040e-03
8.526706644664466239e+01,1.955206542893208384e-03
8.527706843684369176e+01,1.954866216611637030e-03
8.528707042704270691e+01,1.954525987760511330e-03
8.529707241724172206e+01,1.954185856300857255e-03
8.530707440744075143e+01,1.953845822193722888e-03
8.531707639763976658e+01,1.953505885400178433e-03
8.532707838783878174e+01,1.953166045881310573e-03
8.533708037803781110e+01,1.952826303598228543e-03
8.534708236823682626e+01,1.952486658512060224e-03
8.535708435843584141e+01,1.952147110583953883e-03
8.536708634863487077e+01,1.951807659775077735e-03
8.537708833883388593e+01,1.951468306046620377e-03
8.538709032903290108e+01,1.951129049359789707e-03
8.539709231923193045e+01,1.950789889675813137e-03
8.540709430943094560e+01,1.950450826955939980e-03
8.541709629962996075e+01,1.950111861161437114e-03
8.542709828982899012e+01,1.949772992253592015e-03
8.543710028002800527e+01,1.949434220193713846e-03
8.544710227022702043e+01,1.949095544943129331e-03
8.545710426042604979e+01,1.948756966463185362e-03
8.546710625062506494e+01,1.948418484715249213e-03
8.547710824082408010e+01,1.948080099660707892e-03
8.548711023102310946e+01,1.947741811260969005e-03
8.549711222122212462e+01,1.947403619477458591e-03
8.550711421142113977e+01,1.947065524271623287e-03
8.551711620162016914e+01,1.946727525604929248e-03
8.552711819181918429e+01,1.946389623438862359e-03
8.553712018201819944e+01,1.946051817734928456e-03
8.554712217221722881e+01,1.945714108454652674e-03
8.555712416241624396e+01,1.945376495559581614e-03
8.556712615261525912e+01,1.945038979011279008e-03
8.557712814281428848e+01,1.944701558771328538e-03
8.558713013301330363e+01,1.944364234801336869e-03
8.559713212321231879e+01,1.944027007062926063e-03
8.560713411341134815e+01,1.943689875517740084e-03
8.561713610361036331e+01,1.943352840127443712e-03
8.562713809380937846e+01,1.943015900853718204e-03
8.563714008400840783e+01,1.942679057658266940e-03
8.564714207420742298e+01,1.942342310502811944e-03
8.565714406440643813e+01,1.942005659349094540e-03
8.566714605460546750e+01,1.941669104158877304e-03
8.567714804480448265e+01,1.941332644893940373e-03
8.568715003500349781e+01,1.940996281516084920e-03
8.569715202520252717e+01,1.940660013987130549e-03
8.570715401540154232e+01,1.940323842268915511e-03
8.571715600560055748e+01,1.939987766323302562e-03
8.572715799579958684e+01,1.939651786112167250e-03
8.573715998599860200e+01,1.939315901597408976e-03
8.574716197619761715e+01,1.938980112740946223e-03
8.575716396639664652e+01,1.938644419504713737e-03
8.576716595659566167e+01,1.938308821850670332e-03
8.577716794679467682e+01,1.937973319740791739e-03
8.578716993699370619e+01,1.937637913137073850e-03
8.579717192719272134e+01,1.937302602001530561e-03
8.580717391739173650e+01,1.936967386296196579e-03
8.581717590759076586e+01,1.936632265983126563e-03
8.582717789778978101e+01,1.936297241024392520e-03
8.583717988798879617e+01,1.935962311382088139e-03
8.584718187818782553e+01,1.935627477018325325e-03
8.585718386838684069e+01,1.935292737895233980e-03
8.586718585858585584e+01,1.934958093974967642e-03
8.587718784878488520e+01,1.934623545219693944e-03
8.588718983898390036e+01,1.934289091591602202e-03
8.589719182918291551e+01,1.933954733052902766e-03
8.590719381938194488e+01,1.933620469565821599e-03
8.591719580958096003e+01,1.933286301092608083e-03
8.592719779977997518e+01,1.932952227595528078e-03
8.593719978997900455e+01,1.932618249036865228e-03
8.594720178017801970e+01,1.932284365378927676e-03
8.595720377037703486e+01,1.931950576584038747e-03
8.596720576057606422e+01,1.931616882614540414e-03
8.597720775077507938e+01,1.931283283432797850e-03
8.598720974097409453e+01,1.930949779001190974e-03
8.599721173117312389e+01,1.930616369282121174e-03
8.600721372137213905e+01,1.930283054238011086e-03
8.601721571157115420e+01,1.929949833831297442e-03
8.602721770177018357e+01,1.929616708024439525e-03
8.603721969196919872e+01,1.929283676779916783e-03
8.604722168216821387e+01,1.928950740060223846e-03
8.605722367236724324e+01,1.928617897827878541e-03
8.606722566256625839e+01,1.928285150045414746e-03
8.607722765276527355e+01,1.927952496675386504e-03
8.608722964296430291e+01,1.927619937680368888e-03
8.609723163316331807e+01,1.927287473022952806e-03
8.610723362336233322e+01,1.926955102665751495e-03
8.611723561356136258e+01,1.926622826571392291e-03
8.612723760376037774e+01,1.926290644702527899e-03
8.613723959395939289e+01,1.925958557021825333e-03
8.614724158415842226e+01,1.925626563491971777e-03
8.615724357435743741e+01,1.925294664075675663e-03
8.616724556455645256e+01,1.924962858735661470e-03
8.617724755475548193e+01,1.924631147434672975e-03
8.618724954495449708e+01,1.924299530135475424e-03
8.619725153515351224e+01,1.923968006800850106e-03
8.620725352535254160e+01,1.923636577393598264e-03
8.621725551555155675e+01,1.923305241876541302e-03
8.622725750575057191e+01,1.922974000212518408e-03
8.623725949594960127e+01,1.922642852364386768e-03
8.624726148614861643e+01,1.922311798295023950e-03
8.625726347634763158e+01,1.921980837967326170e-03
8.626726546654666095e+01,1.921649971344207859e-03
8.627726745674567610e+01,1.921319198388604047e-03
8.628726944694469125e+01,1.920988519063465596e-03
8.629727143714372062e+01,1.920657933331763748e-03
8.630727342734273577e+01,1.920327441156490346e-03
8.631727541754175093e+01,1.919997042500653280e-03
8.632727740774078029e+01,1.919666737327281039e-03
8.633727939793979544e+01,1.919336525599419242e-03
8.634728138813881060e+01,1.919006407280135409e-03
8.635728337833783996e+01,1.918676382332510722e-03
8.636728536853685512e+01,1.918346450719649781e-03
8.637728735873587027e+01,1.918016612404676051e-03
8.638728934893489964e+01,1.917686867350726007e-03
8.639729133913391479e+01,1.917357215520961063e-03
8.640729332933292994e+01,1.917027656878559326e-03
8.641729531953195931e+01,1.916698191386716470e-03
8.642729730973097446e+01,1.916368819008648335e-03
8.643729929992998962e+01,1.916039539707587889e-03
8.644730129012901898e+01,1.915710353446789136e-03
8.645730328032803413e+01,1.915381260189521692e-03
8.646730527052704929e+01,1.915052259899075772e-03
8.647730726072607865e+01,1.914723352538760890e-03
8.648730925092509381e+01,1.914394538071903474e-03
8.649731124112410896e+01,1.914065816461849034e-03
8.650731323132313833e+01,1.913737187671961729e-03
8.651731522152215348e+01,1.913408651665625447e-03
8.652731721172116863e+01,1.913080208406240561e-03
8.653731920192019800e+01,1.912751857857227173e-03
8.654732119211921315e+01,1.912423599982024033e-03
8.655732318231822831e+01,1.912095434744088759e-03
8.656732517251725767e+01,1.911767362106895881e-03
8.657732716271627282e+01,1.911439382033940960e-03
8.658732915291528798e+01,1.911111494488734741e-03
8.659733114311431734e+01,1.910783699434809432e-03
8.660733313331333250e+01,1.910455996835714373e-03
8.661733512351234765e+01,1.910128386655017985e-03
8.662733711371137701e+01,1.909800868856307123e-03
8.663733910391039217e+01,1.909473443403185769e-03
8.664734109410940732e+01,1.909146110259277423e-03
8.665734308430843669e+01,1.908818869388224232e-03
8.666734507450745184e+01,1.908491720753687209e-03
8.667734706470646699e+01,1.908164664319342545e-03
8.668734905490549636e+01,1.907837700048890068e-03
8.669735104510451151e+01,1.907510827906043266e-03
8.670735303530352667e+01,1.907184047854536659e-03
8.671735502550255603e+01,1.906857359858121466e-03
8.672735701570157119e+01,1.906530763880569289e-03
8.673735900590058634e+01,1.906204259885669943e-03
8.674736099609961570e+01,1.905877847837226255e-03
8.675736298629863086e+01,1.905551527699068373e-03
8.676736497649764601e+01,1.905225299435037720e-03
8.677736696669667538e+01,1.904899163008995670e-03
8.678736895689569053e+01,1.904573118384824413e-03
8.679737094709470568e+01,1.904247165526420232e-03
8.680737293729373505e+01,1.903921304397701098e-03
8.681737492749275020e+01,1.903595534962602975e-03
8.682737691769176536e+01,1.903269857185076793e-03
8.683737890789079472e+01,1.902944271029095814e-03
8.684738089808980988e+01,1.902618776458649347e-03
8.685738288828882503e+01,1.902293373437744482e-03
8.686738487848785439e+01,1.901968061930407825e-03
8.687738686868686955e+01,1.901642841900683329e-03
8.688738885888588470e+01,1.901317713312634244e-03
8.689739084908491407e+01,1.900992676130340521e-03
8.690739283928392922e+01,1.900667730317899019e-03
8.691739482948294437e+01,1.900342875839429587e-03
8.692739681968197374e+01,1.900018112659065299e-03
8.693739880988098889e+01,1.899693440740958745e-03
8.694740080008000405e+01,1.899368860049283981e-03
8.695740279027903341e+01,1.899044370548225473e-03
8.696740478047804856e+01,1.898719972201994574e-03
8.697740677067706372e+01,1.898395664974815000e-03
8.698740876087609308e+01,1.898071448830928242e-03
8.699741075107510824e+01,1.897747323734599867e-03
8.700741274127412339e+01,1.897423289650106495e-03
8.701741473147315276e+01,1.897099346541744700e-03
8.702741672167216791e+01,1.896775494373832737e-03
8.703741871187118306e+01,1.896451733110701872e-03
8.704742070207021243e+01,1.896128062716703538e-03
8.705742269226922758e+01,1.895804483156208683e-03
8.706742468246824274e+01,1.895480994393603652e-03
8.707742667266727210e+01,1.895157596393293653e-03
8.708742866286628725e+01,1.894834289119701675e-03
8.709743065306530241e+01,1.894511072537270226e-03
8.710743264326433177e+01,1.894187946610457855e-03
8.711743463346334693e+01,1.893864911303739813e-03
8.712743662366236208e+01,1.893541966581613247e-03
8.713743861386139145e+01,1.893219112408588969e-03
8.714744060406040660e+01,1.892896348749200123e-03
8.715744259425942175e+01,1.892573675567992648e-03
8.716744458445845112e+01,1.892251092829534166e-03
8.717744657465746627e+01,1.891928600498408997e-03
8.718744856485648143e+01,1.891606198539218589e-03
8.719745055505551079e+01,1.891283886916583041e-03
8.720745254525452594e+01,1.890961665595139582e-03
8.721745453545354110e+01,1.890639534539543653e-03
8.722745652565257046e+01,1.890317493714468696e-03
8.723745851585158562e+01,1.889995543084606582e-03
8.724746050605060077e+01,1.889673682614665231e-03
8.725746249624963014e+01,1.889351912269370774e-03
8.726746448644864529e+01,1.889030232013467992e-03
8.727746647664766044e+01,1.888708641811719015e-03
8.728746846684668981e+01,1.888387141628902017e-03
8.729747045704570496e+01,1.888065731429817073e-03
8.730747244724472012e+01,1.887744411179276835e-03
8.731747443744374948e+01,1.887423180842115206e-03
8.732747642764276463e+01,1.887102040383182786e-03
8.733747841784177979e+01,1.886780989767346435e-03
8.734748040804080915e+01,1.886460028959494051e-03
8.735748239823982431e+01,1.886139157924526756e-03
8.736748438843883946e+01,1.885818376627367791e-03
8.737748637863786882e+01,1.885497685032953624e-03
8.738748836883688398e+01,1.885177083106241974e-03
8.739749035903589913e+01,1.884856570812206604e-03
8.740749234923492850e+01,1.884536148115838411e-03
8.741749433943394365e+01,1.884215814982146721e-03
8.742749632963295880e+01,1.883895571376158207e-03
8.743749831983198817e+01,1.883575417262917323e-03
8.744750031003100332e+01,1.883255352607484572e-03
8.745750230023001848e+01,1.882935377374941703e-03
8.746750429042904784e+01,1.882615491530382395e-03
8.747750628062806300e+01,1.882295695038922875e-03
8.748750827082707815e+01,1.881975987865694118e-03
8.749751026102610751e+01,1.881656369975845530e-03
8.750751225122512267e+01,1.881336841334544079e-03
8.751751424142413782e+01,1.881017401906974300e-03
8.752751623162316719e+01,1.880698051658337205e-03
8.753751822182218234e+01,1.880378790553852673e-03
8.754752021202119749e+01,1.880059618558756846e-03
8.755752220222022686e+01,1.879740535638302346e-03
8.756752419241924201e+01,1.879421541757763259e-03
8.757752618261825717e+01,1.879102636882427554e-03
8.758752817281728653e+01,1.878783820977599894e-03
8.759753016301630169e+01,1.878465094008605323e-03
8.760753215321531684e+01,1.878146455940783851e-03
8.761753414341434620e+01,1.877827906739494568e-03
8.762753613361336136e+01,1.877509446370113477e-03
8.763753812381237651e+01,1.877191074798034145e-03
8.764754011401140588e+01,1.876872791988664019e-03
8.765754210421042103e+01,1.876554597907433746e-03
8.766754409440943618e+01,1.876236492519786766e-03
8.767754608460846555e+01,1.875918475791186254e-03
8.768754807480748070e+01,1.875600547687110778e-03
8.769755006500649586e+01,1.875282708173058423e-03
8.770755205520552522e+01,1.874964957214542453e-03
8.771755404540454037e+01,1.874647294777094129e-03
8.772755603560355553e+01,1.874329720826263144e-03
8.773755802580258489e+01,1.874012235327613936e-03
8.774756001600160005e+01,1.873694838246731109e-03
8.775756200620061520e+01,1.873377529549214229e-03
8.776756399639964457e+01,1.873060309200679993e-03
8.777756598659865972e+01,1.872743177166764396e-03
8.778756797679767487e+01,1.872426133413118829e-03
8.779756996699670424e+01,1.872109177905412246e-03
8.780757195719571939e+01,1.871792310609330951e-03
8.781757394739473455e+01,1.871475531490578376e-03
8.782757593759376391e+01,1.871158840514874650e-03
8.783757792779277906e+01,1.870842237647958551e-03
8.784757991799179422e+01,1.870525722855583169e-03
8.785758190819082358e+01,1.870209296103521974e-03
8.786758389838983874e+01,1.869892957357563185e-03
8.787758588858885389e+01,1.869576706583512800e-03
8.788758787878788326e+01,1.869260543747194164e-03
8.789758986898689841e+01,1.868944468814447103e-03
8.790759185918591356e+01,1.868628481751130306e-03
8.791759384938494293e+01,1.868312582523115259e-03
8.792759583958395808e+01,1.867996771096296646e-03
8.793759782978297324e+01,1.867681047436581081e-03
8.794759981998200260e+01,1.867365411509893172e-03
8.795760181018101775e+01,1.867049863282176396e-03
8.796760380038003291e+01,1.866734402719391573e-03
8.797760579057906227e+01,1.866419029787512755e-03
8.798760778077807743e+01,1.866103744452534156e-03
8.799760977097709258e+01,1.865788546680466472e-03
8.800761176117612195e+01,1.865473436437336012e-03
8.801761375137513710e+01,1.865158413689187947e-03
8.802761574157415225e+01,1.864843478402083282e-03
8.803761773177318162e+01,1.864528630542098848e-03
8.804761972197219677e+01,1.864213870075332076e-03
8.805762171217121193e+01,1.863899196967892758e-03
8.806762370237024129e+01,1.863584611185910853e-03
8.807762569256925644e+01,1.863270112695531279e-03
8.808762768276827160e+01,1.862955701462917389e-03
8.809762967296730096e+01,1.862641377454247495e-03
8.810763166316631612e+01,1.862327140635718992e-03
8.811763365336533127e+01,1.862012990973544889e-03
8.812763564356436063e+01,1.861698928433952937e-03
8.813763763376337579e+01,1.861384952983193442e-03
8.814763962396239094e+01,1.861071064587527550e-03
8.815764161416142031e+01,1.860757263213236139e-03
